time,rssi,RSRP,lte_sinr,RSRQ,network_connect,ARFCN,LAC,Cell_ID,RXLEV,neighbor_info/0/TECH,neighbor_info/0/BAND,neighbor_info/0/LAC,neighbor_info/0/Cell_ID,neighbor_info/0/BSIC,neighbor_info/0/ARFCN,neighbor_info/0/RXLEV,wifi/started,wifi/finished,wifi/successful,bluetooth/time,bluetooth/successful,bluetooth/devices/0/address,bluetooth/devices/0/address_type,bluetooth/devices/0/name,bluetooth/devices/0/signal_strength,bluetooth/devices/1/address,bluetooth/devices/1/address_type,bluetooth/devices/1/name,bluetooth/devices/1/signal_strength,bluetooth/devices/2/address,bluetooth/devices/2/address_type,bluetooth/devices/2/name,bluetooth/devices/2/signal_strength,bluetooth/devices/3/address,bluetooth/devices/3/address_type,bluetooth/devices/3/name,bluetooth/devices/3/signal_strength,bluetooth/devices/4/address,bluetooth/devices/4/address_type,bluetooth/devices/4/name,bluetooth/devices/4/signal_strength,bluetooth/devices/5/address,bluetooth/devices/5/address_type,bluetooth/devices/5/name,bluetooth/devices/5/signal_strength,bluetooth/devices/6/address,bluetooth/devices/6/address_type,bluetooth/devices/6/name,bluetooth/devices/6/signal_strength,bluetooth/devices/7/address,bluetooth/devices/7/address_type,bluetooth/devices/7/name,bluetooth/devices/7/signal_strength,bluetooth/devices/8/address,bluetooth/devices/8/address_type,bluetooth/devices/8/name,bluetooth/devices/8/signal_strength,bluetooth/devices/9/address,bluetooth/devices/9/address_type,bluetooth/devices/9/name,bluetooth/devices/9/signal_strength,bluetooth/devices/10/address,bluetooth/devices/10/address_type,bluetooth/devices/10/name,bluetooth/devices/10/signal_strength,bluetooth/devices/11/address,bluetooth/devices/11/address_type,bluetooth/devices/11/name,bluetooth/devices/11/signal_strength,bluetooth/devices/12/address,bluetooth/devices/12/address_type,bluetooth/devices/12/name,bluetooth/devices/12/signal_strength,bluetooth/devices/13/address,bluetooth/devices/13/address_type,bluetooth/devices/13/name,bluetooth/devices/13/signal_strength,neighbor_info/0/PCI,neighbor_info/0/RSRP,neighbor_info/0/RSRQ,neighbor_info/1/TECH,neighbor_info/1/PCI,neighbor_info/1/RSRP,neighbor_info/1/RSRQ,neighbor_info/1/ARFCN,neighbor_info/1/RXLEV,neighbor_info/2/TECH,neighbor_info/2/PCI,neighbor_info/2/RSRP,neighbor_info/2/RSRQ,neighbor_info/2/ARFCN,neighbor_info/2/RXLEV,wifi/access_points/0/bssid,wifi/access_points/0/ssid,wifi/access_points/0/frequency,wifi/access_points/0/channel,wifi/access_points/0/signal_strength,wifi/access_points/0/age,wifi/access_points/1/bssid,wifi/access_points/1/ssid,wifi/access_points/1/frequency,wifi/access_points/1/channel,wifi/access_points/1/signal_strength,wifi/access_points/1/age
2019-08-06 08:18:40.109,-75,-98,-20,107,true,3749,13601,26998532,-76,GSM,0,0,0,0,0,0,2019-08-06 08:18:38.127,2019-08-06 08:18:38.689,true,2019-08-06 08:18:40.120,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:40.679,-75,-98,-20,107,true,3749,13601,26998532,-63,GSM,0,0,0,0,0,0,2019-08-06 08:18:38.689,2019-08-06 08:18:39.252,true,2019-08-06 08:18:40.690,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:41.247,-75,-98,-20,107,true,3749,13601,26998532,-63,GSM,0,0,0,0,0,0,2019-08-06 08:18:39.252,2019-08-06 08:18:39.820,true,2019-08-06 08:18:41.258,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:41.816,-62,-98,-20,106,true,3749,13601,26998532,-63,GSM,0,0,0,0,0,0,2019-08-06 08:18:39.820,2019-08-06 08:18:40.388,true,2019-08-06 08:18:41.827,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:42.385,-62,-98,-20,106,true,3749,13601,26998532,-75,LTE,,,,,1300,-90,2019-08-06 08:18:40.388,2019-08-06 08:18:40.951,true,2019-08-06 08:18:42.397,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,477,-125,-17,LTE,478,-129,-19,1300,-90,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:42.954,-109,-140,-10,98,true,3749,13601,26998532,-110,LTE,,,,,1300,-90,2019-08-06 08:18:40.951,2019-08-06 08:18:41.477,true,2019-08-06 08:18:42.966,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,477,-125,-17,LTE,478,-129,-19,1300,-90,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:43.530,-109,-140,-20,98,true,3749,13601,26998532,-110,LTE,,,,,1300,-90,2019-08-06 08:18:41.477,2019-08-06 08:18:41.969,true,2019-08-06 08:18:43.541,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,477,-125,-17,LTE,478,-129,-19,1300,-90,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:44.112,-109,-140,-20,98,true,3749,13601,26998532,-110,LTE,,,,,1300,-90,2019-08-06 08:18:41.969,2019-08-06 08:18:42.457,true,2019-08-06 08:18:44.123,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,477,-125,-17,LTE,478,-129,-19,1300,-90,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:44.680,-109,-140,-20,98,true,3749,13601,26998532,-110,LTE,,,,,1300,-90,2019-08-06 08:18:42.457,2019-08-06 08:18:42.955,true,2019-08-06 08:18:44.691,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,477,-125,-17,LTE,478,-129,-19,1300,-90,,,,,,,,,,,,,,,,,,
2019-08-06 08:18:45.248,-109,-140,-20,98,true,3749,13601,26998532,-110,LTE,,,,,1300,-90,2019-08-06 08:18:42.955,2019-08-06 08:18:43.448,true,2019-08-06 08:18:45.259,true,00:12:6F:3E:59:4x,public,,0,00:22:A0:5A:95:7x,public,,0,40:12:05:91:A3:1x,random,,0,43:67:58:C3:3B:Ax,random,,0,44:AE:0D:C0:03:5x,random,,0,46:41:86:6C:AE:Cx,random,,0,47:AE:65:95:7D:Ex,random,,0,48:57:8B:04:92:Dx,random,,0,4B:B7:2F:6C:72:5x,random,,0,4D:E8:75:6C:CA:9x,random,,0,4F:EB:B8:45:F6:3x,random,,0,62:C8:67:4F:96:1x,random,,0,66:34:33:DB:C2:Ex,random,,0,B8:0E:9E:70:70:0x,public,,0,477,-125,-17,LTE,478,-129,-19,1300,-90,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:08.271,-90,-120,30,-13,true,1300,13601,26998529,0,GSM,0,0,0,0,0,0,2019-08-06 08:18:43.448,2019-08-06 08:18:43.941,true,2019-08-06 08:19:08.285,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:08.797,-90,-120,30,-13,true,1300,13601,26998529,0,GSM,0,0,0,0,0,0,2019-08-06 08:18:43.941,2019-08-06 08:18:44.437,true,2019-08-06 08:19:08.808,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:09.316,-90,-120,30,-13,true,1300,13601,26998529,-87,GSM,0,0,0,0,0,0,2019-08-06 08:18:44.437,2019-08-06 08:18:44.925,true,2019-08-06 08:19:09.327,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:09.835,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-89,2019-08-06 08:18:44.925,2019-08-06 08:18:45.413,true,2019-08-06 08:19:09.846,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-130,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:10.356,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-89,2019-08-06 08:18:45.413,2019-08-06 08:18:45.938,true,2019-08-06 08:19:10.366,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-130,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:10.874,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:45.938,2019-08-06 08:18:46.424,true,2019-08-06 08:19:10.885,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:11.393,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:46.424,2019-08-06 08:18:46.906,true,2019-08-06 08:19:11.404,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:11.912,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:46.906,2019-08-06 08:18:47.446,true,2019-08-06 08:19:11.923,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:12.431,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:47.446,2019-08-06 08:18:48.049,true,2019-08-06 08:19:12.442,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:12.950,-87,-124,-10,-16,true,1300,13601,26998529,-89,LTE,,,,,1300,-88,2019-08-06 08:18:48.049,2019-08-06 08:18:48.617,true,2019-08-06 08:19:12.961,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:13.469,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-89,2019-08-06 08:18:48.617,2019-08-06 08:18:49.180,true,2019-08-06 08:19:13.481,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:13.989,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-89,2019-08-06 08:18:49.180,2019-08-06 08:18:49.742,true,2019-08-06 08:19:13.999,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:14.508,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-89,2019-08-06 08:18:49.742,2019-08-06 08:18:50.305,true,2019-08-06 08:19:14.519,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:15.027,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:50.305,2019-08-06 08:18:50.873,true,2019-08-06 08:19:15.038,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:15.546,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:50.873,2019-08-06 08:18:51.441,true,2019-08-06 08:19:15.562,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:16.069,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:51.441,2019-08-06 08:18:52.003,true,2019-08-06 08:19:16.079,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:16.587,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:52.003,2019-08-06 08:18:52.572,true,2019-08-06 08:19:16.599,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:17.107,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:52.572,2019-08-06 08:18:53.082,true,2019-08-06 08:19:17.119,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:17.627,-87,-124,-10,-16,true,1300,13601,26998529,-87,LTE,,,,,1300,-88,2019-08-06 08:18:53.082,2019-08-06 08:18:53.569,true,2019-08-06 08:19:17.641,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:18.152,-87,-124,-10,-16,true,1300,13601,26998529,-89,LTE,,,,,1300,-88,2019-08-06 08:18:53.569,2019-08-06 08:18:54.063,true,2019-08-06 08:19:18.163,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:18.671,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:54.063,2019-08-06 08:18:54.558,true,2019-08-06 08:19:18.682,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:19.190,-87,-124,-10,-16,true,1300,13601,26998529,-86,LTE,,,,,1300,-88,2019-08-06 08:18:54.558,2019-08-06 08:18:55.050,true,2019-08-06 08:19:19.201,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:19.709,-87,-124,-10,-16,true,1300,13601,26998529,-86,LTE,,,,,1300,-87,2019-08-06 08:18:55.050,2019-08-06 08:18:55.538,true,2019-08-06 08:19:19.720,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-126,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:20.229,-87,-124,-10,-16,true,1300,13601,26998529,-86,LTE,,,,,1300,-87,2019-08-06 08:18:55.538,2019-08-06 08:18:56.025,true,2019-08-06 08:19:20.240,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-126,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:20.748,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-87,2019-08-06 08:18:56.025,2019-08-06 08:18:56.516,true,2019-08-06 08:19:20.760,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-126,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:21.267,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:56.516,2019-08-06 08:18:57.009,true,2019-08-06 08:19:21.279,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:21.787,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:57.010,2019-08-06 08:18:57.499,true,2019-08-06 08:19:21.798,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-128,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:22.306,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:57.499,2019-08-06 08:18:58.020,true,2019-08-06 08:19:22.317,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:22.825,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:58.020,2019-08-06 08:18:58.591,true,2019-08-06 08:19:22.836,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:23.344,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-88,2019-08-06 08:18:58.591,2019-08-06 08:18:59.153,true,2019-08-06 08:19:23.355,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:23.863,-87,-124,-10,-16,true,1300,13601,26998529,-89,GSM,0,0,0,0,0,0,2019-08-06 08:18:59.153,2019-08-06 08:18:59.716,true,2019-08-06 08:19:23.874,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:24.382,-87,-124,-10,-16,true,1300,13601,26998529,-88,GSM,0,0,0,0,0,0,2019-08-06 08:18:59.716,2019-08-06 08:19:00.546,true,2019-08-06 08:19:24.393,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:24.901,-87,-124,-10,-16,true,1300,13601,26998529,-87,LTE,,,,,1300,-88,2019-08-06 08:19:00.546,2019-08-06 08:19:01.156,true,2019-08-06 08:19:24.913,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:25.421,-87,-124,-10,-16,true,1300,13601,26998529,-87,LTE,,,,,1300,-88,2019-08-06 08:19:01.156,2019-08-06 08:19:01.718,true,2019-08-06 08:19:25.432,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:25.940,-87,-124,-10,-16,true,1300,13601,26998529,-85,LTE,,,,,1300,-88,2019-08-06 08:19:01.718,2019-08-06 08:19:02.281,true,2019-08-06 08:19:25.952,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:26.460,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-79,2019-08-06 08:19:02.281,2019-08-06 08:19:02.848,true,2019-08-06 08:19:26.471,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-122,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:26.979,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-79,2019-08-06 08:19:02.848,2019-08-06 08:19:03.411,true,2019-08-06 08:19:26.990,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-122,-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:27.498,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-89,2019-08-06 08:19:03.411,2019-08-06 08:19:03.923,true,2019-08-06 08:19:27.510,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:28.018,-87,-124,-10,-16,true,1300,13601,26998529,-88,LTE,,,,,1300,-89,2019-08-06 08:19:03.923,2019-08-06 08:19:04.414,true,2019-08-06 08:19:28.027,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:28.535,-87,-124,-10,-16,true,1300,13601,26998529,-85,LTE,,,,,1300,-89,2019-08-06 08:19:04.414,2019-08-06 08:19:04.907,true,2019-08-06 08:19:28.546,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,-129,-20,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:29.054,-87,-124,-10,-16,true,1300,13601,26998529,-89,GSM,0,0,0,0,0,0,2019-08-06 08:19:04.907,2019-08-06 08:19:05.398,true,2019-08-06 08:19:29.065,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:29.572,-87,-124,-10,-16,true,1300,13601,26998529,-86,GSM,0,0,0,0,0,0,2019-08-06 08:19:05.398,2019-08-06 08:19:05.890,true,2019-08-06 08:19:29.583,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06 08:19:48.873,-90,-120,30,-14,true,1444,13601,26998535,0,GSM,0,0,0,0,0,0,2019-08-06 08:19:05.890,2019-08-06 08:19:06.385,true,2019-08-06 08:19:48.886,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
